wavelength,flux_original,flux_processed,ivar
4916.2606201171875,46.68901443481445,0.3878809263520586,0.0005904370494373446
4916.7139892578125,93.15305709838867,0.38232942623924326,0.000573050689744032
4917.16748046875,112.30070209503174,0.3855971587827733,0.00044761415338028356
4917.6204833984375,78.76265239715576,0.39348678118965624,0.0004990134861440438
4918.0718994140625,104.18843650817871,0.39278025819812395,0.0005522511944163516
4918.5255126953125,84.61041259765625,0.39675515705115433,0.0005836061690438201
4918.9791259765625,68.79945278167725,0.3954043431837542,0.0005211825359157224
4919.432861328125,99.76693153381348,0.3924075632393385,0.0005360943825313625
4919.884521484375,78.8300666809082,0.3915643519694803,0.0005647141840750933
4920.337646484375,53.87619495391846,0.392888226674329,0.0006517492294983166
4920.7913818359375,66.96196365356445,0.3963417497444169,0.0005758663441036147
4921.245361328125,74.5756483078003,0.39563708228918854,0.0006417527680626015
4921.6978759765625,73.21390914916992,0.39486090990697437,0.0005976532796111742
4922.150390625,77.10674571990967,0.3980501968078483,0.0005752498020314779
4922.6044921875,93.01788520812988,0.3982834234077498,0.0005752297267323022
4923.058349609375,46.01791286468506,0.39696958549328665,0.0005889186954143819
4923.512451171875,33.08686399459839,0.39529855261874947,0.0005900672157805551
4923.9638671875,69.77037048339844,0.3903884674926576,0.0005242797854684237
4924.4180908203125,77.60345458984375,0.38634883223888067,0.00047545624053087096
4924.872314453125,44.921741008758545,0.38618469400153166,0.0005149778642753668
4925.3265380859375,87.40650177001953,0.38943790994741373,0.0004896587760838685
4925.7794189453125,62.37146472930908,0.39682415300810897,0.0005027454042745258
4926.232421875,97.2161865234375,0.39899249881340104,0.0005118392490733776
4926.686767578125,55.38706016540527,0.39755275024779496,0.0005566940062672987
4927.14111328125,79.59709167480469,0.4040742272833259,0.0005079089949631656
4927.5948486328125,85.14809226989746,0.4104472072567288,0.00042203315244977637
4928.04736328125,110.34375381469727,0.4112787591502399,0.0005063645300360535
4928.501953125,100.5092658996582,0.4112608372147238,0.0004442336811860741
4928.95654296875,88.40853118896484,0.40515624582752147,0.00045734778124995604
4929.4111328125,110.13974189758301,0.4055460796325373,0.000496754932769463
4929.86376953125,91.58576774597168,0.4030156029407321,0.0006203679975141845
4930.3177490234375,132.1869716644287,0.3995024630348625,0.00045182553505315406
4930.7724609375,60.64038848876953,0.40181591836777525,0.00038742684896671975
4931.227294921875,68.5511417388916,0.4121886319643277,0.00045389965683549676
4931.6807861328125,75.4598331451416,0.4130195856982135,0.00048807140016336503
4932.1341552734375,65.50880432128906,0.4227768610544325,0.00047589563937495456
4932.589111328125,88.13882446289062,0.4285271525125964,0.00047905111475770164
4933.044189453125,102.69065284729004,0.426118561652147,0.00046971810297535057
4933.499267578125,82.63455390930176,0.43328833395314376,0.00036944480290111356
4933.951416015625,85.32661247253418,0.4403752467935762,0.0004202807085728384
4934.406494140625,52.837196350097656,0.44610923375769096,0.00045115790285046316
4934.861572265625,70.72094345092773,0.459072556035272,0.0004489535758750313
4935.316650390625,80.09245872497559,0.4674788659997313,0.000524202774995168
4935.7698974609375,72.44715118408203,0.46994675158094096,0.0004874126612744975
4936.224365234375,90.75290966033936,0.4752109152699975,0.0004976328378962339
4936.6798095703125,99.3260326385498,0.4813382955723865,0.0004677484899570211
4937.135009765625,93.97447204589844,0.4824368815938121,0.00043198431916654953
4937.5897216796875,134.90497207641602,0.4697104763435904,0.0004282801052813582
4938.043212890625,125.41559791564941,0.46941931516527907,0.00046977691096384677
4938.49853515625,106.92644882202148,0.4743720146900027,0.0004435601497499666
4938.9541015625,73.87374949455261,0.4720000943530568,0.0004164490584963943
4939.4095458984375,54.224793434143066,0.47224364221885023,0.0004560645048980085
4939.8624267578125,72.05713653564453,0.46961884148726457,0.0004797797451116753
4940.3179931640625,95.44149971008301,0.4733180144597443,0.0005237774460365651
4940.7738037109375,62.056159019470215,0.4769701401261594,0.0004997697354058011
4941.2294921875,69.04780197143555,0.4740021292349099,0.0004488639141311517
4941.683837890625,96.64743995666504,0.47495969623803586,0.0004156580125372286
4942.13818359375,89.29332160949707,0.48357509680477695,0.0004296382269399752
4942.5941162109375,133.876859664917,0.4855458780299806,0.0004241129604524207
4943.0499267578125,106.81278228759766,0.4899097724525942,0.0003833791890267472
4943.5052490234375,122.04167556762695,0.5008262210099329,0.0004022264835934286
4943.9591064453125,103.08876037597656,0.5040485571678504,0.00041378254808855915
4944.4150390625,114.63937187194824,0.5146698910545976,0.00044455402730964
4944.87109375,85.23445510864258,0.515852765387572,0.0003147303204665546
4945.3271484375,118.98533058166504,0.5204666874266864,0.0003064057061828192
4945.78125,90.1836109161377,0.5283167703844062,0.0003742537067734953
4946.23681640625,100.5364933013916,0.52522434805269,0.00038595161561716526
4946.6929931640625,142.3596534729004,0.5277688485095435,0.0004941757223683717
4947.149169921875,115.50596237182617,0.5288072737322828,0.0004599858037998697
4947.6048583984375,98.57887268066406,0.5308689901825814,0.00047141057867078345
4948.0592041015625,80.94255828857422,0.5317103914373731,0.0004536890792342518
4948.5155029296875,40.16611576080322,0.5258005146553363,0.0003741109034095989
4948.971923828125,69.7816219329834,0.5225508024824076,0.0003783773939481569
4949.4283447265625,104.60955238342285,0.5241056857333689,0.0003447304364139071
4949.8822021484375,88.87334442138672,0.5291174147070232,0.0004187792032749119
4950.3387451171875,101.4367446899414,0.5368845197010743,0.0004502417108913967
4950.7952880859375,84.83963203430176,0.5377524719896102,0.0004313081057432889
4951.251953125,157.75374221801758,0.550506826646806,0.00039368572398803154
4951.7071533203125,115.50325965881348,0.5563883757740616,0.00033546793103029674
4952.16259765625,87.25824546813965,0.5567136402869778,0.0003417753121298498
4952.6192626953125,95.66622734069824,0.5639199730688221,0.00034996761202893184
4953.076171875,120.73043441772461,0.564363646791989,0.0003713918067335319
4953.5323486328125,117.0859146118164,0.5616036407380999,0.0003689899150000024
4953.9873046875,110.17471504211426,0.5570208585892921,0.00035927656865956703
4954.44384765625,66.85427284240723,0.5555758883706226,0.0003859200315485288
4954.90087890625,127.00578880310059,0.5461724031633386,0.0003796341676711809
4955.35791015625,112.83061027526855,0.5408156508185062,0.0004478095170047573
4955.8131103515625,90.3790340423584,0.5340416735310197,0.0004543427121637523
4956.26953125,127.14352416992188,0.5342274373065101,0.0004399494617589053
4956.7265625,102.8559799194336,0.5398243152046558,0.0003698438594483388
4957.18359375,83.32898235321045,0.5397268187736792,0.0003490944363217489
4957.6395263671875,115.25763034820557,0.5430568892012939,0.00034178501818365434
4958.095458984375,115.30499839782715,0.5414526744503718,0.00036942523775660064
4958.552734375,105.31101989746094,0.5400212754697965,0.0005456643762907033
4959.0101318359375,86.59983444213867,0.5411682511354298,0.0005861139810102071
4959.467529296875,66.1852331161499,0.5488185236158396,0.00042472035143423573
4959.9222412109375,119.64061546325684,0.5485751929124064,0.0003869665518717829
4960.379638671875,106.4767894744873,0.5482104213160773,0.00037903034449861224
4960.837158203125,133.79973602294922,0.5550499755844418,0.0004467009224685455
4961.294677734375,110.49464988708496,0.5577142392989208,0.0002865881001914869
4961.7509765625,121.2785758972168,0.5654688853771852,0.00035098347454037653
4962.207275390625,130.23796844482422,0.5681296418407523,0.0002982188156531895
4962.6649169921875,130.25474739074707,0.5638426712588192,0.0003295089765102765
4963.1226806640625,108.70001983642578,0.5655214411429755,0.0002967052278108895
4963.5797119140625,73.68467235565186,0.5734495339587743,0.00038648471333518154
4964.035400390625,66.56429290771484,0.5720425451767593,0.00037775495463061095
4964.493408203125,115.19257926940918,0.5702615885778608,0.0003100998072478358
4964.951171875,31.182876586914062,0.5713261237968462,0.00031938559846052765
4965.4091796875,112.1971664428711,0.5827078116384657,0.000314264065241339
4965.864990234375,146.4471549987793,0.5843454610828199,0.00031818568299025194
4966.3223876953125,91.53454399108887,0.5792113348699117,0.00037931792669694965
4966.780517578125,97.20187377929688,0.5760883389991939,0.0003593909061645992
4967.238525390625,89.93432426452637,0.5767053312408951,0.00039028551556184884
4967.6954345703125,112.43667793273926,0.5803589122807478,0.0003495283168110314
4968.152099609375,115.69099807739258,0.5894579671292371,0.00035117446362848304
4968.6103515625,130.75981330871582,0.580560379617353,0.00037852740961340144
4969.0687255859375,109.62297248840332,0.5894480276430875,0.0003771277077273365
4969.5269775390625,146.57142066955566,0.5939246964283191,0.00035573024112498316
4969.9825439453125,97.02697944641113,0.5922175330323339,0.00037322133641253365
4970.44091796875,108.9138240814209,0.6004866080598589,0.00034535928214039346
4970.8994140625,121.3755989074707,0.6086594287720178,0.0003152099692516053
4971.35791015625,119.61042594909668,0.6098315840209465,0.00033058030901782345
4971.814453125,135.85211563110352,0.6162084656327924,0.0003341427475703766
4972.272216796875,150.9441146850586,0.6162533540561718,0.00031930540795710807
4972.7308349609375,110.8604564666748,0.618687078206097,0.00033062037210320865
4973.1895751953125,100.82695579528809,0.6218349115802315,0.00031507476370684303
4973.6474609375,122.20175743103027,0.6184844252668182,0.00030963081994883694
4974.104248046875,134.18982696533203,0.6232613690684247,0.00037999558874544736
4974.56298828125,137.0097484588623,0.6256920068067356,0.0004170139480623353
4975.021728515625,146.30616760253906,0.6287151257835062,0.00026478852477984123
4975.480712890625,102.36085891723633,0.6329659562985979,0.0002800461743311149
4975.936767578125,107.67966842651367,0.6337159712794885,0.00028500065643984485
4976.395751953125,109.0067195892334,0.6429739222376102,0.00028124567350754163
4976.854736328125,85.78359031677246,0.6404780654891177,0.0002858848504899886
4977.313720703125,77.38102674484253,0.6390832933149706,0.00033715063208041376
4977.771484375,115.47499942779541,0.6373824266001271,0.00032425317005410756
4978.229248046875,128.29120635986328,0.6315782486710946,0.00031940180395885687
4978.688232421875,92.80078887939453,0.6333849416070602,0.00029655197220549464
4979.147705078125,103.94485664367676,0.6209130709632179,0.0003534557466628382
4979.6060791015625,126.01438903808594,0.6225434072598367,0.0003709589518204786
4980.0633544921875,141.27986335754395,0.623237497521709,0.0003172703241325306
4980.522705078125,139.29589462280273,0.6209618886062964,0.0003051756388261277
4980.9820556640625,145.942626953125,0.6182294974184239,0.00031603361834467057
4981.4415283203125,123.48480796813965,0.615974707792219,0.0003468039286467712
4981.8988037109375,89.68782138824463,0.6186331807879709,0.0003134618554357305
4982.357666015625,153.02436447143555,0.6153908445013195,0.000286388480410357
4982.8172607421875,105.74620056152344,0.6156119180290885,0.0003226201959426211
4983.27685546875,121.06600379943848,0.6166430412592604,0.0003554979062675293
4983.73583984375,136.35064697265625,0.626895088226208,0.000384011398712442
4984.193359375,111.11348724365234,0.6251627393545571,0.00036922216034350263
4984.653076171875,84.17352104187012,0.6200314158574017,0.0003315970380274057
4985.11279296875,104.40646934509277,0.6183731588708887,0.00035150429378880333
4985.5726318359375,102.89784240722656,0.6200772179389469,0.0003291465633796164
4986.02978515625,143.44293975830078,0.6200451642156898,0.00033136383364394293
4986.489501953125,121.81365013122559,0.631628538893744,0.00034343001217532323
4986.949462890625,95.20526123046875,0.6358363829490392,0.000311714569839886
4987.409423828125,105.73972129821777,0.6324322866588873,0.00029551855176806205
4987.8680419921875,105.41191482543945,0.6323801451150214,0.00032739769522423647
4988.3267822265625,104.84338569641113,0.6376562025651116,0.0002992922477269311
4988.786865234375,128.4490146636963,0.646082694227708,0.00026104040653618556
4989.2469482421875,100.9807186126709,0.656042116946458,0.00025436385124677914
4989.7064208984375,132.370210647583,0.6562640952000889,0.0003235155880190123
4990.1646728515625,92.74716758728027,0.6627635078815363,0.00026393085482522954
4990.6248779296875,168.74908828735352,0.6664523574218074,0.0002553647095965471
4991.085205078125,149.6316032409668,0.6677190469492068,0.0002890135077310496
4991.5455322265625,115.62332344055176,0.660327094667369,0.00028863323898378746
4992.0037841796875,126.70385360717773,0.6604199381629684,0.00028290816731267425
4992.463623046875,127.42885780334473,0.6647081015686017,0.00029293701879364915
4992.924072265625,123.5910758972168,0.6607775429702518,0.0002940056601231073
4993.384521484375,112.3615665435791,0.6675373621965395,0.00027603872812213094
4993.84375,156.8797264099121,0.6756511357564138,0.00029562394959842654
4994.302978515625,123.64691925048828,0.6765755976204479,0.0002490043040317204
4994.763671875,129.44044303894043,0.6795874694331867,0.0002771066807225254
4995.2242431640625,115.72710037231445,0.6890977758348369,0.00032759212431814305
4995.68505859375,104.0226879119873,0.6940165301223237,0.0003120277301765229
4996.14306640625,142.66800689697266,0.6920682576082209,0.0002734470709325491
4996.60400390625,141.01373672485352,0.6955451418425939,0.00026368749018549985
4997.0645751953125,116.4660415649414,0.6981788306984531,0.0002567693839619754
4997.525390625,97.06229400634766,0.708307739882349,0.00034007312968646456
4997.985107421875,118.15124130249023,0.7104753185074547,0.00025462187076992883
4998.44482421875,150.16844940185547,0.7125177821560065,0.00022901096388532822
4998.90576171875,145.41128158569336,0.7039414835089276,0.0002654870171379029
4999.36669921875,125.7990550994873,0.7051693132528751,0.00027464524660209775
4999.8272705078125,156.23064422607422,0.7019606638327752,0.00023609922533952588
5000.2862548828125,107.67875671386719,0.7064130636230225,0.0002966808158263896
5000.74755859375,111.99695205688477,0.7174599907425802,0.0003345610123804009
5001.208740234375,146.60265350341797,0.7166691551785163,0.0003298885949661458
5001.6700439453125,150.84457397460938,0.7176336650081396,0.00032886269954898305
5002.1292724609375,135.55604362487793,0.7162718976001051,0.0002790614535285516
5002.5899658203125,122.45367240905762,0.715091957156812,0.0002716324653805269
5003.0513916015625,126.8315258026123,0.7161403521418676,0.00031712643753941956
5003.5128173828125,143.8995361328125,0.7174300997034847,0.0002980562991617995
5003.972900390625,110.43091583251953,0.7138501803245245,0.0003420277000271638
5004.43310546875,125.17318725585938,0.705808128475931,0.00029531094016850936
5004.8946533203125,111.57934951782227,0.7110450248155527,0.00030387364539471366
5005.356201171875,149.16853523254395,0.7179806605794634,0.00030238261922218635
5005.8179931640625,142.35122680664062,0.7171726629901716,0.000278077627103007
5006.27685546875,129.44080543518066,0.7108637168146666,0.0003198741489025247
5006.7386474609375,145.46124458312988,0.7127517163357422,0.00034444102464347424
5007.200439453125,87.64897441864014,0.7131654446339716,0.00035840554448892867
5007.662353515625,94.78824996948242,0.6871070491340351,0.0003044560145130425
5008.1219482421875,153.99695014953613,0.6962348873857875,0.000327160004192316
5008.583251953125,146.57867431640625,0.7004654931631489,0.0003215361219210679
5009.045166015625,119.01382827758789,0.7048590321510743,0.00023517097370578873
5009.50732421875,124.93040466308594,0.7090409962093658,0.00023887303679581505
5009.968505859375,128.82281684875488,0.7033495927686699,0.0002285031814601727
5010.4285888671875,163.41840362548828,0.705012699776074,0.0002602897584438324
5010.8907470703125,124.95427894592285,0.7030423128175477,0.00024545426695286713
5011.3529052734375,92.03958892822266,0.7059749099352282,0.0002801920626557587
5011.8150634765625,154.0033950805664,0.7031984834522899,0.0002679345295356456
5012.2745361328125,132.23273086547852,0.7073307118945752,0.0002482016754587156
5012.7369384765625,166.25687789916992,0.7092853025740227,0.00027150240219584094
5013.19921875,127.55670738220215,0.7153133336939035,0.00030805822540062226
5013.66162109375,149.92763900756836,0.7160164204931126,0.0003172660823009962
5014.122802734375,148.6531753540039,0.727509119723016,0.000304593389119651
5014.583740234375,88.06282424926758,0.7279439628294154,0.00029719155985172236
5015.0462646484375,123.38987350463867,0.7269528942438591,0.0002739761347065138
5015.5087890625,118.10660934448242,0.732470062568273,0.0003494094983231484
5015.970703125,126.5985221862793,0.7346014049264864,0.00034221274567327903
5016.431396484375,120.34324073791504,0.740366653033849,0.00022157061936324668
5016.8939208984375,128.36252784729004,0.7497629573015454,0.0002494018167472244
5017.356689453125,94.36784172058105,0.7507283990703303,0.00027856824812448453
5017.819580078125,151.00847625732422,0.7578880165369641,0.00024600376577827977
5018.2802734375,137.10592460632324,0.7588203341731987,0.00026348946024174966
5018.742431640625,137.51322555541992,0.7652949965064203,0.0003043688862436753
5019.205322265625,112.91243171691895,0.7666970477819985,0.0002873777694703924
5019.668212890625,122.63509368896484,0.7779402622622067,0.0003121790587233119
5020.1304931640625,166.99316787719727,0.7832616995354638,0.00022848449589218944
5020.591552734375,122.40113258361816,0.7850814702812066,0.00023817199165242513
5021.054443359375,125.64851379394531,0.793851737030986,0.0003000816281179956
5021.517578125,278.6003761291504,0.801016076490004,0.00028772866171512134
5021.980712890625,130.39116859436035,0.8027528014032106,0.00023156284161895933
5022.441162109375,126.77308654785156,0.8103008220513479,0.000258161493964483
5022.9044189453125,130.31161499023438,0.8198861897742161,0.0002743329536661433
5023.36767578125,114.91900062561035,0.8205238269081131,0.00024183669126323558
5023.8310546875,157.76636505126953,0.824921859718849,0.0002759441467806996
5024.29296875,156.20792770385742,0.8342992619885781,0.00024984924077990774
5024.7550048828125,183.22539520263672,0.8411922386507824,0.00022866222725392984
5025.2183837890625,133.50735664367676,0.8450999339602823,0.0002631682961406004
5025.6820068359375,143.6797981262207,0.8357140690393986,0.00023589627887306777
5026.144775390625,119.79412651062012,0.8325329756342569,0.00027721871192342654
5026.6063232421875,165.7879981994629,0.8363605491105233,0.000255423937663209
5027.0699462890625,142.7906494140625,0.8427935897434977,0.0002272543243872327
5027.5335693359375,156.69723320007324,0.8432776061854025,0.00020393162108227165
5027.997314453125,126.89687538146973,0.84304880223703,0.0002334433333011937
5028.458984375,141.6563949584961,0.851681336415798,0.00025743635435237084
5028.922119140625,151.9106101989746,0.847353182002045,0.0002583937413431937
5029.385986328125,150.4788703918457,0.8410249027434215,0.0002220858039869677
5029.849853515625,181.19372177124023,0.8349801335617311,0.00021732461710252524
5030.3123779296875,151.02515029907227,0.8244518442385828,0.00020173640311276544
5030.77490234375,115.40361404418945,0.8200074794762418,0.00020255744708907962
5031.2388916015625,166.79888534545898,0.8170195594510254,0.0002585606195774844
5031.702880859375,151.85842895507812,0.8047755589624049,0.00026528878393496444
5032.1669921875,154.84994316101074,0.7968277682185364,0.00024232126629022488
5032.6282958984375,135.9536304473877,0.7882789625631937,0.0002595994315562344
5033.092529296875,148.59728813171387,0.7807657261380042,0.0002371453973607779
5033.5567626953125,129.05106735229492,0.7651037396371478,0.00022443059756857285
5034.0211181640625,157.8341464996338,0.7545959531407396,0.00024411754613545042
5034.48388671875,168.18728065490723,0.7481147152655935,0.00022877273475789884
5034.9468994140625,147.79667282104492,0.7435455282611143,0.000212063731869312
5035.4112548828125,92.18500328063965,0.7365816376491082,0.00022618493691099276
5035.875732421875,116.09429168701172,0.7565045298062756,0.0002097225921179102
5036.339599609375,138.15292930603027,0.753944190108683,0.0002102347505078882
5036.8018798828125,119.52145957946777,0.748352028870748,0.0002498069365770359
5037.2666015625,139.23155212402344,0.7359763948310175,0.0002503511713410564
5037.73095703125,119.68714714050293,0.7240425207255495,0.00022131809243189173
5038.19580078125,88.09636878967285,0.7165439077841907,0.00023001403001652386
5038.658447265625,133.17812728881836,0.7161911265743768,0.00019716664888913093
5039.12255859375,109.46784591674805,0.7246544433201002,0.00020288913251834858
5039.58740234375,143.35188484191895,0.7259008802072036,0.00022243769884276022
5040.0517578125,171.4426498413086,0.726064925324795,0.00022204139153577003
5040.5155029296875,111.85941696166992,0.7171220608123539,0.00021397480257053143
5040.97900390625,130.29022598266602,0.7152486560212732,0.00023590301871146533
5041.44384765625,124.19438171386719,0.7114330150835607,0.00023264848978431482
5041.9088134765625,150.4481258392334,0.7154412989497388,0.00029314323270336975
5042.3740234375,99.93473815917969,0.7116911360088887,0.00033008140192740745
5042.8363037109375,101.77190971374512,0.7119444433106729,0.0003283087561312093
5043.30126953125,140.24302673339844,0.721627579794067,0.0002545342453865911
5043.7666015625,130.20574951171875,0.7262057535191815,0.00020348083912567161
5044.231689453125,162.4362678527832,0.7261218112295852,0.00016604998201833358
5044.6949462890625,120.41839027404785,0.734503489770676,0.00019988262412946197
5045.159423828125,114.52762222290039,0.7335860187968873,0.00021420313093319486
5045.624755859375,124.74973106384277,0.734298164838138,0.00019846134727831058
5046.0902099609375,154.82964706420898,0.7418623140274105,0.00017347893398068852
5046.554931640625,147.2123908996582,0.7480750872792458,0.00020466231253922346
5047.018310546875,142.5340576171875,0.7499091419863526,0.00018107244317587973
5047.4837646484375,164.2203884124756,0.7610541789068844,0.00020642433930109636
5047.9493408203125,143.65641403198242,0.7748853128720659,0.0002088798885185433
5048.4149169921875,168.50003051757812,0.7847916603184272,0.00017672765650104334
5048.877685546875,113.85452556610107,0.7942024977017116,0.00019833884021355658
5049.343505859375,124.75237083435059,0.8015849500634624,0.0002157338374862875
5049.80908203125,132.16797256469727,0.8022641912370613,0.00024637396446932226
5050.27490234375,121.42988395690918,0.8018222633354138,0.00021345036319838994
5050.7393798828125,132.21713256835938,0.8077578900986234,0.0002262194563157568
5051.203857421875,175.77653121948242,0.8149942135133529,0.00026388849296388205
5051.669677734375,160.3558807373047,0.8305203942817437,0.00019684162696383104
5052.1356201171875,182.62466049194336,0.8458433237058449,0.00019086667355205526
5052.600830078125,146.7370090484619,0.8544063123136074,0.0002469143273414956
5053.0648193359375,127.41328430175781,0.8663447894618459,0.000259486054720545
5053.5308837890625,120.10298347473145,0.8710414716382345,0.0002206900957562517
5053.9969482421875,134.7080841064453,0.8750243808028116,0.00022713721967899912
5054.4630126953125,164.02946090698242,0.8949252943388427,0.00022560522698767904
5054.92724609375,174.87910079956055,0.9022349826587615,0.00023112476009793225
5055.3927001953125,170.6972312927246,0.9102793286845653,0.00019839620655937254
5055.8590087890625,143.90312004089355,0.9189478750903676,0.00019724351228587601
5056.3253173828125,161.5014305114746,0.9294127773940591,0.00018942202383460122
5056.791015625,155.16894340515137,0.9252439780490421,0.0002081812644325678
5057.25537109375,110.86600875854492,0.9300852061153085,0.00023282004676847967
5057.7218017578125,138.4373321533203,0.9352641964407209,0.00020308957521032175
5058.188232421875,205.66980361938477,0.9371552567657799,0.00021655861817888712
5058.65478515625,136.29202270507812,0.9400343392820811,0.00021212084047272115
5059.1185302734375,153.9480438232422,0.9447287142492798,0.00020507031085023822
5059.585205078125,202.36359024047852,0.9521193674083678,0.0001800611034326239
5060.052001953125,157.86769485473633,0.9477443189726089,0.00024404105237192466
5060.5186767578125,174.915771484375,0.9498635538148286,0.0002143033020940519
5060.98388671875,188.3545799255371,0.9568040691269474,0.00019318419373619413
5061.449462890625,152.75829887390137,0.9620573586315944,0.0001955846146228922
5061.916259765625,116.52946090698242,0.9702170281557345,0.00018585285778696968
5062.383056640625,168.0962677001953,0.9780071264544379,0.0001840871513400385
5062.8492431640625,190.9835548400879,0.9813799311208141,0.00019130141411459025
5063.314208984375,192.74602508544922,0.9781213737942682,0.00018571604707429089
5063.781005859375,177.79141998291016,0.9786325221497283,0.00020912626480174403
5064.248291015625,209.3707618713379,0.9735340861796976,0.00020672602610757822
5064.7152099609375,202.2310791015625,0.9721542238781296,0.00016232178649421426
5065.1802978515625,180.66482162475586,0.9667613239206548,0.0001749083643882712
5065.646728515625,154.57393646240234,0.9782114131567228,0.0002064714101921924
5066.114013671875,132.69923400878906,0.9832588946609423,0.00030396021578915
5066.581298828125,128.37331199645996,0.9937001403844219,0.00020760060388858815
5067.0472412109375,146.8369026184082,0.9988063864277408,0.00018057484970079093
5067.51318359375,158.8752555847168,1.0026084211167585,0.0001984905851170978
5067.98046875,197.32544326782227,0.9987243195772815,0.00022381923835079458
5068.4478759765625,142.88152694702148,0.9941416636862822,0.00022359974731886114
5068.91552734375,149.8475742340088,0.9847715796257496,0.00019271234022751163
5069.3802490234375,160.39490509033203,0.9804613061599904,0.00018956159995476576
5069.84765625,147.3373794555664,0.9769170188328736,0.00023626686063280613
5070.3154296875,162.00919914245605,0.9722423556418988,0.0002043301985911996
5070.782958984375,189.63196182250977,0.9770965195029845,0.00023077357585225364
5071.249267578125,135.76541900634766,0.9730971827436853,0.00017673832189757377
5071.715576171875,166.43697357177734,0.9664796584200157,0.0001860345946624875
5072.183349609375,173.29959106445312,0.9608480549008611,0.0001977181950154822
5072.6512451171875,204.14470291137695,0.9705964203360076,0.0001880362783157278
5073.1185302734375,153.69958114624023,0.9628479518229144,0.0002531527531307105
5073.584228515625,124.06461143493652,0.9542178516226751,0.00024240368134947297
5074.0521240234375,190.71343231201172,0.9546682869972187,0.0002632956639439453
5074.520263671875,188.2438507080078,0.9551091503826812,0.00024014934251370159
5074.9881591796875,155.86443710327148,0.9648005349458286,0.0001957064654311479
5075.4542236328125,157.6385383605957,0.9583976558414742,0.00020595298446456832
5075.921630859375,163.23187065124512,0.9527464672119043,0.0002728652696154753
5076.3897705078125,142.93033981323242,0.9426636803231593,0.00018542149769137364
5076.8580322265625,192.17316436767578,0.9375765152108401,0.00022335067997652502
5077.3248291015625,173.53532028198242,0.9356565043842261,0.0002298487842031679
5077.791748046875,158.68371200561523,0.9399892460401624,0.000221226106886766
5078.2601318359375,192.98764038085938,0.9390874016088584,0.00020215553669143715
5078.728515625,159.10351181030273,0.9511287275321302,0.00018351672206808
5079.1968994140625,187.11481475830078,0.9630817813687637,0.00016345555195584893
5079.66259765625,139.68068313598633,0.966803148284475,0.00017515353311633365
5080.131103515625,156.78453063964844,0.9720125710941111,0.0002137753568748353
5080.599609375,150.5324935913086,0.9743794008532412,0.00024007687420651852
5081.068359375,140.5738697052002,0.9655083321661272,0.00022506971835530964
